sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
gavin grimm;BlarneyConCarne;2016-04-21 03:08;3;2;"#GavinGrimm is convinced she is a boy. Nobody has the right to force her* to believe otherwise. Why does *she*... http:// fb.me/1dK9s7pEu";;;#GavinGrimm;"723045621632913409";https://twitter.com/BlarneyConCarne/status/723045621632913409
gavin grimm;GabbyBellot;2016-04-20 22:18;1;0;"A federal appeals court's ruling on the case of Gavin Grimm could affect NC's already illegal anti-trans law: http://www. wsoctv.com/news/local/cou rt-overturns-schools-transgender-bathroom-rule/227847200 ";;;;"722972665393225735";https://twitter.com/GabbyBellot/status/722972665393225735
gavin grimm;bootzliberty;2016-04-20 21:51;0;0;"Gavin Grimm will only pee sitting down. How come? Is he a boy or not? don't most boys pee standing? https:// twitter.com/theinquisitr/s tatus/722964327515447296 ";;;;"722965892280115200";https://twitter.com/bootzliberty/status/722965892280115200
gavin grimm;theinquisitr;2016-04-20 21:45;1;4;"Trans Teen Gavin Grimm Fights To Use Boys Bathroom At School And Nets Historic Win http:// inquisitr.to/TIe1NWq pic.twitter.com/upi2IobADn";;;;"722964327515447296";https://twitter.com/theinquisitr/status/722964327515447296
gavin grimm;ange_patricia;2016-04-20 16:46;0;0;"Why the Gavin Grimm Decision Is Game-Changing for the Fight Against Anti-Trans Legislation http://www. huffingtonpost.com/ilona-turner/w hy-the-gavin-grimm-decis_b_9733828.html via @HuffPostQueer";;@HuffPostQueer;;"722889177872764928";https://twitter.com/ange_patricia/status/722889177872764928
gavin grimm;fairfaxctynews;2016-04-20 16:16;0;0;"Were human beings. Transgender teen gratified after courts ruling in bathroom case: Gavin Grimm , 16, on having http:// m.tbnn.it/L6Bcrj";;;;"722881562228817920";https://twitter.com/fairfaxctynews/status/722881562228817920
gavin grimm;MotherJones;2016-04-20 16:15;14;18;"The case of Gavin Grimm , a transgender boy in Virginia, could have major implications for neighboring North Carolina http:// bit.ly/22P5mRq";;;;"722881323862462464";https://twitter.com/MotherJones/status/722881323862462464
gavin grimm;Art_of_Justice;2016-04-20 15:48;0;0;"Transgender Teen Case to Be Heard in Court, 4th Cir. Rules: Gavin Grimm , the transgender http:// dlvr.it/L6BD1R pic.twitter.com/QlwV89QXZE";;;;"722874507854123009";https://twitter.com/Art_of_Justice/status/722874507854123009
gavin grimm;SensiblCentrist;2016-04-20 15:02;0;0;"@ChadHGriffin Gavin Grimm is a villain. Shame on anyone who pretends she's a boy!!";;@ChadHGriffin;;"722863040731807744";https://twitter.com/SensiblCentrist/status/722863040731807744
gavin grimm;MichaelVanden;2016-04-20 14:31;0;0;"Transgender High School Girl Gavin Grimm Wins Appeal | The Daily Caller http:// dailycaller.com/2016/04/20/hig h-school-girl-who-demands-to-use-boys-bathroom-wins-federal-appeals-court-decision/ ";;;;"722855120854093825";https://twitter.com/MichaelVanden/status/722855120854093825
